602861509161521152,imambudy_p,halah, udah kaga heran kalo #JokowiBohong ,@jokowi_do2 mah gitu orangnya. kelakuan emang !,2015-05-25 22:39:19,null
602861558352334851,tomahh_,RT @M_Khanif_N: Pak mw bikin Kartu Indonesia Sabar dong, syarat-syaratnya apa aja yah?? @jokowi_do2,2015-05-25 22:39:30,null
602861710358130690,joejoe_tango,@DiyAnLicious @detikcom @_sky_tree paling. Skenarionya... om @Pak_JK kan sepuh Golkar, hanya dia yg bisa mendamaikan @PartaiGolkar 😄,2015-05-25 22:40:07,null
602863012135895041,faza_everdeen,RT @BonekMalaysia: Sudah tau kan sikap Arek Bonek1927 di setelah Pak @Pak_JK berstatement yg entah entah....??,2015-05-25 22:45:17,null
602863034567012354,aldyal1980,RT @LoveNiey: Pak,anda cuma wakil.. dan sdh jauh lbh tua. Mohon lbh bijaksana @Pak_JK http://t.co/GKVeASFRbe,2015-05-25 22:45:22,null
602863166691758080,wimasevanda,RT @zzzeen: Tulisan 5 bulan yang lalu untuk Pak @Pak_JK . Masih berlaku sampai hari ini. 
https://t.co/igCnluXXz7,2015-05-25 22:45:54,null
602863274036580352,mrclear1990,@jokowi_do2 saat ini sepertinya msh berlaku Cap Pejabat msh bisa menghasilkan uang,2015-05-25 22:46:19,null
602863282643345408,diare464646,@1_kingarthur @jokowid_do2 @Flora_war @jokowi_do2 @SangPemburu99 gantengnya jokowi pake baju TNI belegug... Hhhh mantep bravo salam 2 jari,2015-05-25 22:46:21,null
602863336749858816,Zaenalhurist,@Pak_JK masih sehat pak? Semoga masih kuat menjalankan tugas dan fungsinya sebagai wakil presiden RI sd 2019...,2015-05-25 22:46:34,null
602863379301015552,Dhicry_27,@Pak_JK :) iku nntn @Metro_TV :)) , pak @jokowi_do2 SAYA MENDUKUNG PENUH KEPUTUSAN MENPORA !!!,2015-05-25 22:46:44,GeoLocation{latitude=-7.51721, longitude=110.08513}
602863516991660033,surotobravo,Indonesia Kekurangan Koperasi Pangan  http://t.co/zyhhpxKxWh @jokowi_do2,2015-05-25 22:47:17,null
602863557206675456,R_egaginanjar,RT @SoehartoTommy: Mungkin kalau @Pak_JK take over PSSI saat itu, masalah ndak serumit ini. Fyi pengalaman beliau pernah jabat Ketum PSM Ma…,2015-05-25 22:47:27,null
602863635577241600,abempatbelas,Kalau @KEMENPORA_RI menerima masukan @Pak_JK saya menyesal memilih @Jokowi4Me , pdhl krn JK sy memilih jokowi,2015-05-25 22:47:46,null
602863864972070912,sidikkpurnomo,RT @revolupssi: Wapres @Pak_JK udah terlalu sering offside bela para penjahat spkbola dan melawan kebijakan @jokowi_do2 #ShameOnYouJK,2015-05-25 22:48:40,null
